iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
SWE,Sweden,2015,0,,,,0,,3.091,18.124,6.646,1102.407,19.615,1.977,1.96,11.952,1223.972,11,0.239,-0.073,3.882,-0.017,23.468,39.631,2403.313,,,161.985,10.765,0.387,3.141,0.446,75.312,56.348,2.308,10.765,0,102.496,0.097,16.322,1.419,61901.949,-1.155,31.568,-2.23,190.819,19541.14,321.659,1.939,0.275,11.09,1.544,0.932,9.336,45.673,956.043,,,46.493,17.409,31.519,28.25,190.522,7712.492,19510.659,98.061,158.844,16266.716,5.175,68.432,20.354,413.653,42360.809,34.786,-13.663,23.582,-22.559,142.547,5770.405,14597.761,1.425,-1.952,26.141,-3.145,158.015,236.354,16181.784,,,1102.407,6.646,0.046,4.505,0.013,27.233,2788.828,16588.375,9765000,604.473,10496.312,63.275,18.806,44.85,42.913,271.106,27763.048,0.06,105.154,0.041,0.126,0.245,9.933,25.129,51274.278,10.076,43.948,6.808,12.565,41.154,1671.48,4214.46
SWE,Sweden,2016,0,,,,0,,-1.587,-9.591,7.369,1167.861,29.336,2.599,3.506,15.458,1571.611,12,0.169,-1.874,3.871,-0.44,23.029,26.739,2341.258,,,155.891,11.487,0.263,3.663,0.679,62.018,63.101,2.721,11.487,0,89.127,0.143,15.479,1.352,60480.052,3.029,33.048,5.779,196.599,19987.649,372.407,2.35,0.436,6.997,1.679,0.653,9.989,69.032,1015.556,,,39.783,-18.139,26.217,-34.559,155.963,6305.161,15856.298,97.65,152.228,15476.58,-3.716,66.952,-15.37,398.283,40492.403,40.478,11.322,26.675,16.139,158.686,6415.311,16133.192,1.745,3.522,27.498,5.566,163.581,276.637,16630.835,,,1167.861,7.369,6.085,4.856,1.657,28.89,2937.186,15848.987,9836000,594.882,9061.269,57.173,-11.622,40.276,-31.509,239.597,24359.211,0.092,46.55,0.06,0.114,0.36,14.538,36.561,51590.473,9.929,-5.413,6.544,-2.228,38.927,1573.709,3957.555
SWE,Sweden,2017,0,,,,0,,3.199,19.029,7.353,1219.182,13.145,2.849,2.032,17.49,1765.808,13,0.196,-0.255,3.742,-0.059,22.97,32.509,2319.029,,,164.225,12.076,0.322,3.471,0.328,65.143,65.696,2.821,12.076,0,95.058,0.23,17.609,,61979.856,-0.822,31.761,-1.616,194.982,19685.242,350.429,2.114,0.2,-3.732,1.566,-0.373,9.616,33.115,970.849,,,39.667,4.134,26.455,6.448,162.41,6576.779,16396.782,97.886,160.754,16229.581,5.183,68.239,20.645,418.928,42294.614,40.004,3.5,26.753,5.554,164.24,6632.61,16581.538,1.718,-0.724,26.453,-1.185,162.396,284.806,16395.365,,,1219.182,7.353,4.499,4.918,1.3,30.19,3047.958,16580.01,9905000,613.91,9596.971,57.883,6.298,41.486,15.091,254.688,25713.076,0.14,59.893,0.094,0.215,0.575,23.221,58.052,53459.072,10.722,13.091,7.171,5.096,44.023,1777.789,4444.476
SWE,Sweden,2018,0,,,,0,,-1.97,-12.093,7.293,1194.645,-5.349,2.751,-0.936,16.555,1660.124,13,0.205,0.272,3.827,0.062,23.032,33.594,2309.714,,,163.359,11.913,0.335,3.657,0.385,62.21,68.549,2.937,11.913,0,91.153,0.407,16.623,,60350.691,-3.181,31.368,-6.203,188.779,18930.934,366.727,2.239,0.236,5.745,1.69,0.553,10.169,38.608,1019.731,,,38.082,-5.044,25.625,-8.192,154.218,6238.468,15465.098,97.761,159.702,16015.042,-1.406,68.632,-5.89,413.038,41419.757,41.962,3.733,28.309,6.13,170.37,6874.148,17084.883,1.798,-4.198,25.851,-6.818,155.578,294.525,15601.489,,,1194.645,7.293,-1.927,4.92,-0.582,29.608,2969.149,16381.769,9972000,601.817,9140.895,55.799,-4.72,40.322,-12.021,242.667,24334.874,0.249,69.006,0.161,0.397,0.972,40.814,97.451,54295.731,10.176,-6.151,6.865,-2.708,41.315,1666.968,4143.051
SWE,Sweden,2019,0,,,,0,,3.47,20.886,7.546,1282.677,3.251,2.745,0.538,17.093,1703.167,12,0.196,2.164,3.779,0.498,23.531,33.38,2344.648,,,170.601,12.873,0.335,3.657,0.385,66.568,67.176,2.937,12.873,0,99.768,0.407,19.92,,62046.921,2.624,31.112,4.954,193.733,19303.846,364.388,2.144,0.226,3.182,1.685,0.324,10.492,38.362,1045.473,,,39.02,5.526,26.135,8.523,162.741,6632.955,16215.682,97.856,166.944,16634.552,3.857,68.888,15.932,428.97,42743.075,39.376,-2.591,26.651,-4.415,165.955,6693.523,16536.01,1.722,2.656,25.648,4.132,159.71,292.646,15913.725,,,1282.677,7.546,9.744,5.218,2.885,32.493,3237.677,16998.941,10036000,622.703,9941.029,58.48,8.385,42.237,20.347,263.014,26207.064,0.239,49.508,0.233,0.481,1.453,40.554,144.768,51694.498,11.676,19.17,7.907,7.92,49.234,1984.843,4905.77
TUR,Turkey,2015,-21.791,-41.458,,,0,,9.394,136.52,0.507,16.083,,0,0,0,0,,28.642,-3.837,25.414,-16.119,404.026,909.062,5144.932,148.798,1894.812,249.245,1.263,71.388,166.952,92.995,65.856,0,2.569,4.655,3.392,82.293,0.191,11.591,0.924,20244.577,4.495,86.611,59.231,1376.938,17534.128,2125.986,66.983,37.311,-1.474,28.909,-6.875,459.591,1184.208,5852.498,,,26.422,64.219,10.685,66.426,169.863,838.62,2163.062,33.017,82.293,1047.931,58.013,13.312,77.699,211.635,2694.991,0,,0,0,0,0,0,1.031,19.073,32.289,82.225,513.32,32.716,6536.698,,,59.277,1.868,34.562,0.742,3.032,11.803,150.298,3173.917,78529000,1589.786,1047.931,33.017,58.013,13.312,77.699,211.635,2694.991,0.077,1008.993,0.031,0.447,0.491,2.432,6.253,10973.586,4.65,35.951,1.854,7.795,29.478,147.602,375.377
TUR,Turkey,2016,20.834,31,,,0,,5.024,79.866,0.634,20.782,,0,0,0,0,,32.992,10.701,26.788,43.234,447.261,1082.195,5602.803,179.798,2252.312,261.85,1.659,86.389,172.42,83.538,66.686,0,2.493,6.35,4.691,89.43,1.013,15.381,1.063,20915.628,4.689,86.336,64.567,1441.504,18057.627,2159.899,65.847,31.903,-3.165,26.655,-14.544,445.046,1046.471,5575.066,,,25.467,-0.466,10.126,-0.791,169.072,835.371,2117.953,34.153,89.43,1120.284,7.235,13.592,15.311,226.946,2842.937,0,,0,0,0,0,0,0.952,6.989,32.893,35.877,549.197,31.234,6879.758,,,79.546,2.425,37.498,0.972,4.426,16.229,203.294,3280.183,79828000,1669.653,1120.284,34.153,7.235,13.592,15.311,226.946,2842.937,0.387,434.168,0.157,2.132,2.623,12.69,32.86,10891.19,5.874,32.378,2.337,9.544,39.022,192.677,488.83
TUR,Turkey,2017,-2.415,-4.342,,,0,,6.021,100.53,0.75,26.185,,0,0,0,0,,32.237,2.605,25.925,11.652,458.912,1125.02,5657.481,175.455,2163.016,283.086,2.124,91.257,196.615,103.441,57.824,0,1.917,8.036,5.912,86.471,2.818,17.793,,21822.855,7.578,87.604,109.241,1550.745,19117.622,2423.876,69.454,36.54,15.871,29.132,70.635,515.681,1275.217,6357.33,,,20.426,-13.915,8.222,-23.526,145.546,712.856,1794.299,30.546,86.471,1066.017,-3.872,12.324,-8.788,218.158,2689.456,0,,0,0,0,0,0,0.677,4.908,32.548,26.954,576.152,23.638,7102.811,,,99.068,2.839,27.114,1.165,4.4,20.629,254.312,3489.892,81116000,1770.183,1066.017,30.546,-3.872,12.324,-8.788,218.158,2689.456,0.995,175.362,0.408,4.6,7.223,34.74,89.048,10628.898,6.285,14.702,2.529,5.737,44.76,219.353,551.797
TUR,Turkey,2018,9.683,16.99,,,0,,-1.312,-23.223,0.92,32.451,,0,0,0,0,,36.487,3.554,27.203,16.308,475.221,1286.773,5771.443,192.445,2337.204,290.386,2.672,105.953,193.696,86.525,59.49,0,1.219,9.859,7.187,96.69,7.505,19.836,,21216.411,-3.122,85.997,-48.415,1502.33,18245.443,2352.397,66.703,29.796,-8.407,27.037,-43.356,472.326,1050.825,5736.283,,,20.486,2.352,8.527,3.424,148.97,722.492,1809.207,33.297,96.69,1174.277,11.383,13.909,24.833,242.991,2951.067,0,,0,0,0,0,0,0.42,-3.709,31.757,-21.368,554.784,14.799,6737.717,,,119.735,3.395,21.451,1.434,4.425,25.054,304.274,3526.675,82340000,1746.959,1174.277,33.297,11.383,13.909,24.833,242.991,2951.067,2.584,168.376,1.11,12.162,19.385,91.146,235.432,9507.996,6.831,10.773,2.838,4.822,49.581,240.904,602.154
TUR,Turkey,2019,0.36,0.693,,,0,,3.199,55.89,1.13,39.35,,0,0,0,0,,36.33,-0.838,26.139,-3.981,471.24,1264.73,5648.329,193.138,2314.971,290.442,3.283,105.516,160.236,53.528,87.997,0,1.192,11.705,8.422,130.206,9.16,21.344,,21609.123,-2.286,81.426,-34.337,1467.992,17595.499,1920.607,55.17,18.43,-8.495,23.973,-40.124,432.201,641.589,5180.404,,,30.298,48.203,12.246,71.808,220.778,1054.742,2646.264,44.83,130.206,1560.66,37.057,18.473,90.044,333.035,3991.79,0,,0,0,0,0,0,0.41,1.761,31.314,9.768,564.551,14.288,6766.765,,,140.297,4.03,25.626,1.746,6.42,31.474,377.252,3481.267,83430000,1802.849,1560.66,44.83,37.057,18.473,90.044,333.035,3991.79,3.154,39.482,1.5,7.654,27.039,109.793,324.095,9132.945,7.349,8.395,2.981,4.162,53.744,255.827,644.179
UKR,Ukraine,2015,-34.224,-103.745,-6.853,-13.855,,,-17.211,-205.048,0.095,3.228,,0,0,0,0,,33.566,-23.139,32.242,-95.738,318.011,1138.354,7079.181,199.39,4438.592,152.348,0.145,51.137,62.895,9.215,5.343,82.405,2.544,0.145,0,7.048,0.48,1.08,2.354,21956.256,-20.614,75.663,-193.788,746.274,16612.656,1400.102,41.284,6.048,-20.657,32.432,-83.284,319.887,205.124,7120.947,188.336,4192.51,3.507,-36.73,1.384,-7.925,13.651,118.939,303.892,58.716,89.453,1991.296,-4.455,24.297,-11.174,239.644,5334.66,54.09,-1.452,22.475,-3.266,221.677,1834.402,4934.701,1.67,-11.991,10.988,-14.766,108.376,56.625,2412.528,,,3.228,0.095,10.875,0.037,0.036,0.367,8.166,3391.398,44922000,986.319,156.894,4.626,-30.563,1.822,-7.908,17.967,399.959,0.315,10.411,0.122,0.114,1.205,10.685,26.834,2134.773,0.709,-4.623,0.278,-0.133,2.743,24.042,61.068
UKR,Ukraine,2016,6.214,12.39,1.005,1.893,,,4.822,47.559,0.089,3.042,,0,0,0,0,,36.612,18.673,36.503,59.383,377.394,1257.303,8440.171,211.781,4736.338,153.552,0.136,56.219,68.299,9.029,7.594,76.078,3.051,0.136,0,9.175,0.491,0.954,2.41,23122.011,8.08,78.014,60.297,806.571,18038.444,1527.474,44.48,5.88,-1.775,30.391,-5.678,314.209,201.927,7027.077,190.229,4254.345,4.946,41.4,1.867,5.652,19.303,169.835,431.701,55.52,85.253,1906.629,-5.338,21.942,-12.793,226.851,5073.368,49.545,-8.167,19.69,-18.104,203.573,1701.436,4552.772,1.987,6.083,11.12,6.593,114.968,68.244,2571.196,,,3.042,0.089,-6.762,0.033,-0.025,0.342,7.649,3434.103,44714000,1033.878,205.193,5.975,29.56,2.252,5.311,23.278,520.596,0.32,2.392,0.119,0.029,1.234,10.981,27.603,2200.851,0.621,-12.564,0.232,-0.345,2.399,21.336,53.643
UKR,Ukraine,2017,-25.194,-53.356,1.99,3.786,,,-7.136,-73.778,0.144,4.72,,0,0,0,0,,30.921,-20.626,31.2,-77.84,299.554,1012.552,6733.37,158.425,3561.064,145.681,0.21,45.046,54.486,6.748,8.856,80.406,2.692,0.21,0,10.789,0.74,0.983,,21581.083,-10.924,74.832,-88.108,718.463,16149.581,1224.738,37.401,4.632,-3.916,31.445,-12.303,301.905,151.681,6786.22,194.014,4361.05,6.079,15.883,2.33,3.066,22.369,199.065,502.811,62.599,91.195,2049.879,6.28,25.112,14.247,241.097,5419.376,55.193,5.093,22.283,10.368,213.941,1807.364,4808.952,1.848,1.77,12.187,2.035,117.003,60.506,2629.991,,,4.72,0.144,53.43,0.055,0.183,0.525,11.795,3274.617,44488000,960.099,242.515,7.406,16.662,2.829,3.879,27.157,610.424,0.508,46.181,0.188,0.57,1.804,16.634,40.556,2655.99,0.675,2.497,0.256,0.06,2.459,22.096,55.262
UKR,Ukraine,2018,2.737,4.336,1.463,2.839,,,2.491,23.915,0.2,6.803,,0,0,0,0,,31.716,7.103,32.604,21.277,320.831,1077.125,7251.081,162.761,3678.545,150.265,0.301,47.658,57.166,8.252,10.324,80.178,1.255,0.301,0,12.921,1.108,1.188,,22239.614,3.22,75.364,23.134,741.596,16760.751,1292.006,38.044,5.492,1.254,31.066,3.786,305.691,186.506,6908.896,196.854,4449.072,6.87,15.86,2.634,3.548,25.917,233.325,585.744,61.956,93.099,2104.116,0.346,24.586,0.834,241.932,5467.877,53.358,-1.953,21.317,-4.179,209.762,1812.096,4740.802,0.836,-1.649,11.694,-1.929,115.074,28.375,2600.774,,,6.803,0.2,4.268,0.056,0.022,0.547,12.366,3396.122,44246000,984.014,292.02,8.599,18.462,3.269,5.014,32.17,727.075,0.737,52.56,0.28,0.948,2.753,25.042,62.21,3118.001,0.791,20.139,0.3,0.495,2.954,26.85,66.755
UKR,Ukraine,2019,-2.299,-3.742,-0.481,-0.946,,,-3.871,-38.089,0.2,6.478,,0,0,0,0,,30.778,-4.482,32.397,-14.379,306.453,999.383,6965.78,159.019,3614.568,142.851,0.285,43.967,54.275,8.369,7.687,78.144,1.939,0.285,0,10.432,0.998,1.462,,21501.22,-4.193,75.112,-31.092,710.505,16150.036,1233.683,37.994,5.858,-7.74,29.815,-23.66,282.031,190.228,6410.663,195.907,4453.044,5.381,-34.712,1.789,-8.996,16.92,174.736,384.608,62.006,88.576,2013.373,-2.896,24.836,-7.006,234.926,5339.948,54.703,-2.016,21.728,-4.229,205.532,1776.242,4671.826,1.357,6.038,12.9,6.948,122.021,44.073,2773.593,,,6.478,0.2,9.141,0.063,0.05,0.597,13.574,3247.057,43994000,945.925,237.131,7.303,-8.632,3.107,-2.777,29.393,668.122,0.699,161.861,0.762,4.455,7.208,22.685,163.838,3687.839,1.023,58.038,0.493,1.714,4.668,33.232,106.102
GBR,United Kingdom,2015,-26.135,-22.155,8.628,32.297,13.424,62.233,1.123,25.024,8.49,432.272,-19.721,0.492,-2.722,11.082,168.261,380,22.627,-22.451,11.911,-77.69,268.353,1152.114,4074.597,62.617,950.76,335.347,28.469,75.878,182.426,99.875,6.297,70.345,6.672,28.471,0.002,82.576,7.533,40.275,0.89,34208.031,-1.836,82.249,-34.664,1853.012,28135.628,2769.903,54.399,29.783,2.841,31.978,19.9,720.455,1516.481,10939.191,406.612,6173.886,1.878,6.317,0.707,0.947,15.931,95.616,241.886,45.601,152.921,2321.913,17.543,17.751,59.688,399.928,6072.403,20.977,9.692,7.899,15.723,177.956,1068.098,2702.035,1.99,2.75,38.359,23.126,864.204,101.308,13121.84,525.841,7984.228,432.303,8.49,28.573,3.285,16.449,74.018,1123.873,5091.816,65860000,2252.941,1253.816,24.624,24.698,9.853,43.965,221.972,3370.369,2.246,84.704,0.846,8.739,19.056,114.377,289.347,45085.336,12.01,25.269,4.522,20.552,101.886,611.52,1547.002
GBR,United Kingdom,2016,-51.098,-31.996,2.649,10.77,4.763,25.043,-1.191,-26.831,8.557,432.161,1.192,0.504,0.132,11.214,169.141,294,9.16,-51.969,5.79,-139.459,128.894,462.587,1944.154,30.621,461.867,334.82,28.651,30.669,181.486,143.356,5.394,71.726,7.461,28.651,0,81.608,10.408,37.155,0.863,33577.337,-1.502,81.99,-27.824,1825.189,27530.076,2737.43,54.204,42.816,11.976,36.24,86.282,806.737,2162.299,12168.347,417.382,6295.548,1.611,-11.335,0.635,-1.806,14.125,81.359,213.05,45.796,153.334,2312.804,0.248,18.01,0.993,400.921,6047.262,21.422,1.36,8.103,2.42,180.376,1081.874,2720.691,2.229,2.934,39.96,25.354,889.558,112.545,13417.575,550.885,8309.221,432.161,8.557,2.131,3.396,1.577,75.596,1140.24,5050.235,66298000,2226.11,1230.93,24.374,-0.643,9.907,-1.427,220.545,3326.571,3.109,37.349,1.176,7.117,26.174,156.987,394.79,41275.864,11.097,-8.292,4.197,-8.448,93.437,560.423,1409.35
GBR,United Kingdom,2017,-25.755,-7.887,0.351,1.465,-1.716,-9.454,-0.283,-6.294,9.01,449.954,-1.231,0.499,-0.138,11.076,165.984,264,6.761,-18.27,4.746,-23.548,105.345,337.651,1578.748,22.734,340.706,333.231,30.024,22.53,165.857,136.746,5.902,70.336,6.58,30.028,0.004,97.038,11.475,49.633,,33267.134,-2.155,80.45,-39.338,1785.851,26763.55,2485.602,49.772,41.036,-2.586,35.403,-20.862,785.875,2049.333,11777.474,418.847,6277.022,1.771,4.924,0.668,0.696,14.82,88.443,222.104,50.228,167.375,2508.351,8.242,19.55,33.043,433.965,6503.585,21.107,-2.514,7.921,-4.535,175.841,1054.092,2635.233,1.975,0.57,40.302,5.072,894.631,98.618,13407.328,541.43,8114.113,450.016,9.011,5.107,3.579,3.861,79.456,1190.764,4993.953,66727000,2219.816,1454.259,29.12,17.039,11.628,37.579,258.123,3868.351,3.444,9.608,1.292,2.515,28.689,171.976,429.941,40666.831,14.894,32.798,5.59,30.646,124.083,743.823,1859.558
GBR,United Kingdom,2018,-15.312,-3.481,-3.26,-13.656,9.093,49.232,-0.337,-7.475,10.014,489.561,36.872,0.685,4.084,15.159,225.783,250,5.128,-16.299,3.986,-17.17,88.175,250.684,1313.267,19.253,286.755,328.244,32.87,16.831,155.05,131.49,5.49,65.064,6.729,32.879,0.009,108.131,12.857,56.904,,32950.188,-1.33,79.649,-23.754,1762.097,26244.336,2309.282,47.236,40.059,0.852,35.825,6.695,792.571,1958.383,11804.399,405.191,6034.841,1.672,-8.357,0.614,-1.239,13.582,81.764,202.284,52.764,173.194,2579.523,3.751,20.351,16.28,450.244,6705.852,19.822,-8.037,7.309,-14.133,161.709,969.048,2408.456,2.05,-1.484,39.838,-13.28,881.351,100.215,13126.671,590.662,8797.209,489.7,10.017,8.753,3.906,6.955,86.411,1286.989,4888.805,67142000,2212.342,1610.475,32.942,11.782,13.042,30.412,288.536,4297.396,3.917,11.387,1.444,3.267,31.955,191.495,475.938,43377.759,17.336,13.979,6.393,17.345,141.428,847.517,2106.403
GBR,United Kingdom,2019,-16.06,-3.092,-2.196,-8.897,1.811,10.695,-1.56,-34.517,10.631,503.009,27.445,0.887,4.161,19.32,286.095,228,2.172,-17.385,3.345,-15.329,72.846,102.786,1078.722,16.161,239.321,319.515,33.968,6.941,145.006,131.276,5.858,57.176,6.788,33.977,0.009,117.333,12.97,64.527,,32249.735,-2.167,79.158,-38.184,1723.913,25528.108,2147.28,45.383,41.086,-0.524,36.202,-4.153,788.418,1943.973,11675.072,396.294,5868.418,1.833,8.635,0.677,1.173,14.755,86.75,218.488,54.617,174.509,2584.176,0.814,20.842,3.667,453.911,6721.626,17.895,-13.966,6.388,-22.585,139.124,846.681,2060.176,2.125,-2.122,39.611,-18.702,862.649,100.522,12774.314,601.357,8905.039,503.147,10.634,4.747,4.156,4.102,90.513,1340.336,4731.456,67530000,2177.825,1737.495,36.722,9.098,14.454,26.252,314.788,4661.45,4.059,-1.769,1.441,-0.565,31.39,192.062,464.83,42797.258,20.195,12.291,7.292,17.382,158.81,955.536,2351.701
